employee_id,day,hours_worked,meetings_count,task_switches,break_minutes,output_score,burnout_risk_score
66,118,7.8,4,4,27,25,71.6
66,119,8,4,7,38.4,14.4,84.4
66,120,9.6,3,11,35.9,21.5,90.6
66,121,8.4,1,8,26.4,18.4,79.9
66,122,9.1,4,10,30.7,24.7,86.3
66,123,8.5,1,7,51,17.5,73.8
66,124,8.4,2,14,37.5,20.7,84.7
66,125,7.2,2,6,42.2,15,72
66,126,8.2,6,8,40.4,19.8,86.4
66,127,6.6,2,15,46.5,16.7,76.9
66,128,10.7,1,8,40.8,16.7,91.3
66,129,8.1,2,12,36.7,15.2,86.4
66,130,10.3,3,8,43.3,11.6,98.8
66,131,7.9,2,12,42.4,21.3,77.7
66,132,8.2,7,7,36.1,14.2,94
66,133,9.2,6,10,55.6,15.1,95.5
66,134,7.4,3,10,19.2,19.5,82
66,135,7.3,1,16,36,10,89.4
66,136,7.8,1,9,39.7,10,82.5
66,137,10.7,3,11,29.5,10,100
66,138,7.2,0,16,38.4,10,86.1
66,139,10,6,8,37.1,29.8,87.9
66,140,7.2,1,13,31.1,10,86.5
66,141,6.7,7,8,25.5,16.8,86.4
66,142,5,5,12,41.3,20.2,69.2
66,143,12.2,1,10,49.3,11.4,100
66,144,9,4,12,53.4,10.8,97.1
66,145,9.5,1,9,34.6,13.6,90.4
66,146,8.9,2,8,23.4,21.3,82.9
66,147,7.4,3,10,44.3,10,85.4
66,148,8.4,1,14,59.6,14.8,83.1
66,149,7.4,4,7,27.5,10.1,88.1
66,150,8.7,2,9,48,10,88
66,151,8.4,3,13,51.5,10,93.1
66,152,7.4,5,12,33.9,10,95.4
66,153,9.3,6,7,40.2,10,100
66,154,8.6,4,11,31.9,11.7,97.6
66,155,9.3,0,9,21.3,10,93.6
66,156,8.7,4,10,35.9,10,97.7
66,157,6.6,3,11,31.2,10,84.9
66,158,9.5,4,4,33.6,10,95.5
66,159,8.5,3,6,33.4,10,89.3
66,160,5.4,4,11,29,10.2,80.4
66,161,8.5,3,5,36.2,12.9,84.5
66,162,8,2,15,24,10,97.8
66,163,10,2,12,46.9,10,100
66,164,8.6,4,8,41,10,93.2
66,165,10.6,2,8,30.9,14.6,98.4
66,166,8.1,6,11,36.8,10,100
66,167,6.7,9,10,33.9,10,98.8
66,168,6.1,2,14,45.6,10,79.7
66,169,10.4,1,10,51.2,10,96.8
66,170,6.6,2,12,33.1,10,83.1
66,171,9.1,0,18,41.4,10,99
66,172,9.7,3,4,56.5,10,87.9
66,173,10.5,3,9,30.4,10,100
66,174,7,1,9,35.3,10,78.8
66,175,8.2,3,9,29.5,10,92.3
66,176,11.4,3,5,36.6,10,100
66,177,8.3,2,12,41.7,10,91.1
66,178,8.8,3,9,30.9,10,95.5
66,179,10.9,1,8,35.9,10,100
66,180,8.3,3,10,25.9,10,95.4
67,1,8.8,4,9,59.1,56.3,50.6
67,2,6.5,4,8,57.7,61.3,30.6
67,3,8.8,3,9,51.6,61.2,45.1
67,4,10,1,13,54.1,57.2,55.5
67,5,8.8,2,8,49.5,60.2,42.4
67,6,7.7,2,11,36.5,47.9,55.3
67,7,8.1,3,7,42.5,51.1,50.4
67,8,10.3,2,15,39.5,64.8,58.6
67,9,6.8,3,7,46.4,50.9,42.1
67,10,8.2,2,8,43.6,54.3,46.4
67,11,7.3,1,8,59,57.8,31.4
67,12,8,5,13,63.6,49.1,59.5
67,13,6.7,8,9,46.2,55.7,51.4
67,14,8.1,1,4,39.9,48.9,44.6
67,15,7.6,2,8,50.8,50.9,44.4
67,16,8.5,3,6,38.5,49.3,54.4
67,17,8.6,2,11,41.5,54.6,53
67,18,7.2,2,7,42.5,53.4,40.4
67,19,8.5,2,9,45.4,48,55
67,20,9.6,5,17,52.2,48.7,77.7
67,21,9.1,2,13,51.2,54,56.9
67,22,8.8,3,10,58.6,47.4,57.9
67,23,7.1,6,11,45,43.3,64.3
67,24,9.2,5,13,54.5,42.5,75.5
67,25,8.2,2,10,58.5,54.6,44.8
67,26,8.5,2,10,43.2,53.2,51.9
67,27,8.2,3,15,39.3,50.5,62.7
67,28,8.3,1,9,42.6,62.2,38.1
67,29,10.6,1,8,51.4,50.2,60.2
67,30,6.5,1,14,46.7,47.8,47.5
67,31,8.4,6,9,53.4,51.3,59.4
67,32,7.5,4,11,38.3,51.3,55.6
67,33,6.1,1,9,47.3,57.9,28.3
67,34,9.2,4,9,55.6,44.9,64.8
67,35,7.1,6,12,51.7,43.2,64.1
67,36,8.6,0,12,48.7,51.1,50.7
67,37,6.6,3,4,52.1,44.9,41.3
67,38,8.2,4,11,60.9,46.9,58.3
67,39,7.9,5,12,54.2,47.8,61.1
67,40,9.7,3,6,25.8,40.2,73.9
67,41,6.1,2,9,42.7,45,44.4
67,42,7.8,0,10,43.5,39,56.9
67,43,6.9,5,10,53.4,40.9,59.6
67,44,7,3,9,46.4,40.8,55.7
67,45,8,0,14,48.7,42.2,58.9
67,46,8.4,1,11,40,49,55
67,47,10.2,2,13,51.4,49.8,67.6
67,48,7.1,5,8,49.7,38.9,61.2
67,49,6.9,0,14,39.1,57.2,39.5
67,50,6.3,1,9,54.6,43.7,41.9
67,51,6.5,3,15,42.6,33.1,69.2
67,52,5.6,5,12,47.5,47.6,49.2
67,53,8.3,1,6,38,36,61.7
67,54,6.6,7,7,34.3,44.8,60.1
67,55,9.3,2,7,43.3,45.4,60.4
67,56,8.4,4,13,42.3,41.8,71.8
67,57,6.6,1,7,53.2,38.5,46.4
67,58,8.2,1,9,52.1,39.6,57.8
67,59,7.8,5,13,36.7,45,69.2
67,60,9,3,12,36.3,38.2,77.1
67,61,6.3,0,13,45.1,40.4,50.1
67,62,7.3,0,9,48.4,35.4,54.8
67,63,8.1,1,11,53.1,45.8,53
67,64,10.2,4,12,48,39.2,82.7
67,65,8.3,3,11,50.1,45.4,60.5
67,66,8.6,3,8,28,41.4,67.8
67,67,7.6,4,7,51.2,40.8,58.1
67,68,7.4,4,3,50.3,35,57.7
67,69,8.7,6,12,49.5,28.1,89.1
67,70,9.9,3,11,44.4,28,89.4
67,71,8.7,2,5,47.1,28.8,70.1
67,72,7.3,4,10,32,35.4,70.3
67,73,7.5,2,11,44.4,36.1,64
67,74,8.1,2,9,37.4,50.3,52.6
67,75,9.7,2,14,40.7,39.2,78.9
67,76,7.6,1,10,47.3,31.7,64.7
67,77,8.9,1,8,42.4,35.4,67.3
67,78,8.5,5,8,36.9,28,83.5
67,79,6.8,1,10,56.4,38.8,50.4
67,80,9.2,2,9,42.8,31.8,76.2
67,81,6.9,1,8,39.4,28.1,63.2
67,82,9.4,4,11,40.1,32.1,85.7
67,83,6.9,3,8,30.6,31.5,67.1
67,84,7.3,2,10,46.9,20.2,76.8
67,85,7.4,1,12,40.4,24.8,74.6
67,86,7,2,12,21.1,35.7,68.7
67,87,7.8,8,13,58.6,25,91.1
67,88,7.4,4,11,43.3,30.4,74.6
67,89,7.6,2,16,51.7,30.6,74.9
67,90,10,3,14,40.7,25.1,97.2
67,91,9.1,5,13,49.6,21,97.8
67,92,8,4,9,38.1,39.1,68.1
67,93,9.8,4,10,40.3,19.9,99
67,94,8,9,14,45.4,25,99.6
67,95,9.3,4,16,41.3,31.8,91.3
67,96,8.4,2,17,45.6,38.7,74.4
67,97,9,5,10,44.2,31.9,83.6
67,98,6.4,6,8,34.1,26.4,75.8
67,99,8.5,0,9,48.2,29.2,68.2
67,100,8.8,4,9,38.5,24.9,87.2
67,101,10.2,10,15,34.6,21.1,100
67,102,10.1,3,9,41.7,26.6,89.5
67,103,9.1,3,14,60,15.5,96.9
67,104,8.5,3,6,44.5,33.5,68.5
67,105,6.2,4,13,50.4,22.7,75.9
67,106,8.9,3,6,44,30.1,74.9
67,107,7.8,1,9,35.1,31,68.2
67,108,7.9,7,7,38.1,28,83.5
67,109,9.8,3,11,49.5,23.5,91.5
67,110,8.6,3,11,27.5,29.5,84.1
67,111,10,2,15,32.5,21.6,100
67,112,8.3,0,12,41.5,24.2,77.7
67,113,8.7,1,10,43.5,15.4,88.6
67,114,7.2,5,9,32.7,15.3,91
67,115,9.4,2,11,41.8,14.7,97.4
67,116,9.9,2,8,52.6,26.4,82.2
67,117,12.1,1,7,28,29.2,95.2
67,118,6.3,3,19,43.8,25.9,80.1
67,119,9.1,3,8,36.8,23.5,86.5
67,120,7.9,1,10,42.7,24,75.3
67,121,6.3,1,17,27.6,11.3,91.1
67,122,7.8,4,10,41.1,17.9,88.4
67,123,9.7,2,9,23.9,19.7,96.1
67,124,10.1,3,13,37.8,10,100
67,125,7.6,3,9,52.1,13.2,85.6
67,126,7.8,2,6,46.7,26.1,68.9
67,127,7.1,1,8,32.4,16.7,77.9
67,128,10.4,3,11,22,23.4,100
67,129,9.4,2,15,44.2,23.6,93
67,130,8.7,3,10,44.9,22.4,86
67,131,8.3,0,13,33.9,10,95.1
67,132,9.9,3,12,47.9,10,100
67,133,11,4,10,27.6,12.9,100
67,134,10.1,7,14,43.4,10.3,100
67,135,8,3,7,42.7,21.8,79.2
67,136,8,1,15,29.7,10,99.4
67,137,10.4,5,19,34.3,13.7,100
67,138,8.4,3,7,34.2,10,95.5
67,139,7.5,1,10,44.7,10,86.1
67,140,8.1,4,8,37.4,15.4,91
67,141,8.7,7,10,41.9,11.2,100
67,142,9.7,3,11,34,10,100
67,143,9.5,4,11,23.4,17.1,100
67,144,9.1,1,10,38.3,10.9,96.7
67,145,7.6,5,8,50.4,14.2,88.7
67,146,7.5,4,9,30.4,10,96.3
67,147,9.5,4,11,42.4,20.8,97
67,148,9.4,2,9,40,10,100
67,149,10.3,4,11,31.1,13.2,100
67,150,6,2,9,33.6,10.6,80.8
67,151,8.8,3,6,28.8,11.2,96.8
67,152,9.2,3,15,36,24.8,95.3
67,153,9.8,3,6,32.7,10,100
67,154,8.9,3,10,38.7,10,100
67,155,10.3,6,11,31.2,17.6,100
67,156,9.2,3,8,41.9,10,99.5
67,157,10.3,2,9,29.6,11.5,100
67,158,6.5,3,12,50.1,11.7,84.9
67,159,8,5,7,22.4,10,100
67,160,10.7,2,14,35.4,10,100
67,161,8.4,4,9,39,10,99.1
67,162,8,4,9,13.2,10,100
67,163,7,3,6,35.4,10,85.3
67,164,11.8,2,10,37.4,10,100
67,165,7,2,13,26.2,10,94.5
67,166,8.8,3,8,43.5,10,96.8
67,167,8.1,3,7,39.2,10,92.4
67,168,10.4,3,7,37.3,10,100
67,169,8.6,6,5,37.6,10,100
67,170,7.6,2,7,27.8,10,89.7
67,171,9.7,5,15,29.3,14.9,100
67,172,7.6,1,9,34.3,10,88
67,173,10.1,3,7,33,10,100
67,174,10.5,4,10,42.2,10,100
67,175,7.8,1,7,43.9,10,84.6
67,176,9.4,8,8,38.5,10,100
67,177,6.1,5,11,27.9,10,93.4
67,178,6.9,2,11,31.4,10,90
67,179,8.1,1,6,38.6,10,86.2
67,180,9.2,0,12,32.4,10,100
68,1,8,5,8,49.7,64.5,40.2
68,2,9.3,1,17,54,62.1,51.2
68,3,6.8,5,10,43.1,51.9,49.9
68,4,8.8,4,9,45.2,58.9,50.9
68,5,9.7,2,11,37.4,59.5,55.1
68,6,7.5,2,10,36.8,58.8,41.6
68,7,8.4,2,8,48.6,60,40.1
68,8,5.5,6,12,49.6,48.2,49.6
68,9,5.1,3,8,44.7,53.1,31
68,10,8.8,2,8,48.1,50.1,52.8
68,11,8.9,4,12,50.6,48.9,63.7
68,12,8,2,8,44,54.1,44.6
68,13,8.9,4,9,40.6,60.3,51.1
68,14,8.7,0,9,44.8,51.9,47.2
68,15,9.2,4,10,47.3,61.3,51.4
68,16,5,2,7,44.7,50.8,28.8
68,17,9.6,2,8,39,50.4,59.4
68,18,7.4,2,7,49.6,42.9,49.5
68,19,7.8,3,6,50,47.2,48.7
68,20,5.1,8,11,55.2,49.8,47.8
68,21,9.3,4,11,42.5,47.9,67.9
68,22,7.8,2,10,43,53.6,47.2
68,23,8.2,0,11,43.5,49.9,49.2
68,24,7.5,3,9,41.6,52.9,47.6
68,25,6.3,5,12,38.3,51.2,51.8
68,26,9.2,2,13,43,52.9,59.7
68,27,6.9,2,6,47.8,44.8,43.6
68,28,9.3,3,11,46.7,55.6,56.8
68,29,7.8,1,14,32.2,50.8,55
68,30,8.9,3,8,54.1,43.1,61.4
68,31,6.6,3,7,53.4,56,33.4
68,32,7.2,2,7,37.2,49.5,45
68,33,6.9,2,12,36.2,43.9,55.6
68,34,8.2,0,8,61.5,46.5,44.1
68,35,9.7,2,3,54.7,46.7,53.3
68,36,7.4,3,6,33.7,47.3,50.7
68,37,6.7,2,5,47.7,49,37.1
68,38,8.5,1,11,48.3,48.3,53.9
68,39,8.8,6,15,49.9,54.3,66.9
68,40,7.5,1,7,49.5,49.1,41.5
68,41,9.6,4,14,48,48.8,71.6
68,42,6,6,4,45.7,43.7,47.7
68,43,7.7,5,7,61.8,51.1,47.5
68,44,9.2,3,8,63.7,41,62.4
68,45,7.6,3,7,53.2,35.1,60.1
68,46,8.5,5,8,35.3,40,71.8
68,47,8,2,10,53,56.2,42.8
68,48,6,2,2,37.1,41.7,39.3
68,49,9.1,5,8,43,36.5,76.9
68,50,7.6,6,10,44.3,35.1,74.1
68,51,7.5,2,14,53.6,39.8,61.5
68,52,9.5,4,12,39.4,52,67.5
68,53,8.2,3,8,30.9,41.2,64.8
68,54,7.4,1,8,28.2,43.3,53.6
68,55,8.8,2,9,40.7,32.6,73
68,56,8.7,1,9,21.8,33.8,73.4
68,57,7.1,9,9,38.5,38.9,74.9
68,58,6.3,4,10,49.2,30.1,64.7
68,59,8.2,0,5,50.1,37.8,51.9
68,60,7.1,6,12,43.8,39.4,69.5
68,61,10.6,0,9,43.6,27,83.8
68,62,8.1,3,11,47.6,36.9,67.9
68,63,9.3,3,10,35.5,47.5,66.4
68,64,7.4,0,12,32.4,38.3,60.1
68,65,8.5,4,3,23.4,35.7,69.8
68,66,8.3,2,16,29.7,53.3,61.5
68,67,9.1,5,8,57.7,34.6,74.8
68,68,8.1,7,14,37.4,34.6,86.7
68,69,9.4,1,15,48.8,45.2,67.3
68,70,8.3,1,13,35.7,34.4,72.1
68,71,9.1,5,7,39,29.7,83.4
68,72,8.7,7,9,49.3,33.5,81.9
68,73,8.3,5,11,35.5,40.3,74.1
68,74,7.3,5,4,54.6,37.6,56.6
68,75,7.7,5,9,29.1,32.2,77.6
68,76,8.8,2,12,45.8,40.8,67.8
68,77,11,3,8,41.4,33.2,86.9
68,78,8.6,2,7,30.7,15.9,88.8
68,79,8.2,4,10,46,37.9,69.3
68,80,9.8,3,10,42.4,18,97
68,81,7.9,5,11,35.2,36.1,76
68,82,8.6,2,13,35.8,28.3,82.7
68,83,8.6,2,5,52.5,38.5,57.8
68,84,8.6,0,11,40.6,27.8,74.4
68,85,10.9,3,17,42.3,30.7,100
68,86,7.1,5,13,38.3,27.2,81.7
68,87,8.8,6,15,52.5,36.8,84.1
68,88,9.4,1,9,39.1,31.1,76.2
68,89,8.5,1,14,37.9,22.8,86
68,90,6.8,4,10,32.1,22.5,79.6
68,91,8.1,4,9,31.4,30.9,78
68,92,5.4,1,4,36.1,33.9,43.5
68,93,6.3,4,9,34.4,20.1,77.1
68,94,8,6,8,45.2,23.9,84.9
68,95,7.9,7,9,27.5,30,85.9
68,96,10,1,6,42.2,29.1,77.1
68,97,8.2,5,8,52.6,24,81.3
68,98,7.8,3,9,47.3,31,69.8
68,99,7.6,1,17,55.5,20.4,82.6
68,100,9.7,5,8,41.9,20.2,97
68,101,7.2,4,9,39.8,26,75.6
68,102,9,4,15,45.1,23,95.9
68,103,8,1,10,44.7,22.8,75.9
68,104,8.3,2,10,30.9,31.7,74.7
68,105,7.5,1,7,36.1,31.4,62.5
68,106,7.8,2,10,50.4,26.8,71.8
68,107,8.7,3,7,46.2,19,84.8
68,108,8.4,7,17,15,27.8,100
68,109,7.9,0,10,47.2,24.9,69.9
68,110,6.8,2,7,53.4,14.8,72.9
68,111,6.1,3,10,35.5,24.1,70.5
68,112,7.6,5,11,37.8,17.4,91.8
68,113,7.9,4,12,36.7,15,95.3
68,114,7.5,2,10,21.2,21.6,82.4
68,115,7.9,2,9,37.6,14.7,86.7
68,116,8.4,0,8,41.2,10,87.2
68,117,8.1,0,11,30.7,17.4,84.1
68,118,8.4,3,5,45,24.9,74.7
68,119,9.9,7,3,44.4,25.6,90.8
68,120,8.6,1,7,43,24.4,74.6
68,121,8,1,14,33.8,19.7,87
68,122,10.2,4,6,39.5,17.6,98.1
68,123,10.6,4,6,36,28.3,90.3
68,124,7.1,3,7,43.8,10,84.4
68,125,8.6,3,14,51.2,21.6,89.2
68,126,8.7,4,10,44.8,22.9,87.9
68,127,9.1,1,13,34.5,23.9,88.2
68,128,8,2,18,39.7,16.6,96.1
68,129,7.7,2,10,28.4,10,93.8
68,130,7.1,1,11,40.9,25.1,70.8
68,131,6.6,2,13,39.6,22,76.2
68,132,7.7,0,5,53.6,12.7,73
68,133,8.2,5,7,37.5,20.9,87.2
68,134,10.7,5,8,40.4,14.2,100
68,135,10,2,10,43,10,100
68,136,9.5,2,6,50.1,21.6,81.9
68,137,7.6,2,12,43,11.6,90.6
68,138,8.8,2,7,51.8,13.9,86.4
68,139,9.9,5,10,35.9,10,100
68,140,9,5,9,36.3,14.8,100
68,141,8,3,16,52.8,15.1,94.6
68,142,8.2,3,6,29.5,10,93.5
68,143,8,6,8,29.4,12.2,100
68,144,9.3,2,12,36.8,19.4,94.2
68,145,8.4,2,3,47.7,10,83.5
68,146,8.4,4,12,25.4,10,100
68,147,5.5,7,9,37,10,89.7
68,148,7.7,0,9,30.9,15.3,81.2
68,149,11.3,2,7,47.2,10,100
68,150,10,3,9,35.6,10,100
68,151,8.1,3,14,17.3,17.8,98.5
68,152,7.2,5,6,30.6,10.2,92.1
68,153,6.5,1,11,34.8,10,83.8
68,154,10.6,2,9,39.5,10,100
68,155,9.6,3,18,39.7,10.3,100
68,156,9.6,1,10,50.9,10,96.8
68,157,11.1,6,11,40.4,10,100
68,158,10,1,10,33.2,10,100
68,159,10.4,4,12,56.1,10,100
68,160,8.8,0,10,31.8,12.7,91.7
68,161,4.9,0,11,27.3,10,73.2
68,162,8.7,2,15,41.5,10,100
68,163,9,4,8,27.1,12.9,100
68,164,8.6,4,12,44.4,10,100
68,165,7.4,2,9,31.1,10,90
68,166,8.5,2,13,28.7,10,100
68,167,9,1,7,42.4,10,91.5
68,168,7.9,4,8,34.5,10,95.5
68,169,8.5,2,3,32.1,10,88.4
68,170,10.3,3,13,26.8,10,100
68,171,7.7,5,10,49.6,10,96
68,172,9.8,4,13,44.2,10,100
68,173,6.8,6,11,43.1,10,95.7
68,174,9.3,2,13,34.4,10,100
68,175,9.1,1,7,43.8,10,92
68,176,8.6,2,12,37.9,10,99.4
68,177,8.8,1,9,27.5,10,96.4
68,178,8.8,1,9,46,10,92.2
68,179,6.7,2,10,29.2,10,87.6
68,180,11.4,1,6,46.9,10,100
69,1,8.7,0,10,52,56.5,41.8
69,2,7,5,13,40.5,67,40
69,3,10.2,1,11,52.7,61.8,48.6
69,4,8.4,2,14,48.8,55.7,51.7
69,5,8.2,3,9,54.4,55.1,45.8
69,6,8,7,9,38.7,58,55.5
69,7,8.5,6,6,56.7,56.7,48.7
69,8,9.6,2,7,44.3,51.6,54.8
69,9,7.1,1,13,49.2,56.7,38.9
69,10,8.3,2,10,51.5,58,43
69,11,10.9,5,11,44.3,49.4,77.8
69,12,8,1,3,43.6,60.6,28.7
69,13,7.3,3,18,36.7,56.3,55.2
69,14,8.4,4,9,50.4,58.7,46.9
69,15,7.2,6,10,53.8,53.4,50.2
69,16,7.5,1,9,44.3,51.7,42.4
69,17,10.8,1,10,59.5,53.4,57.7
69,18,7.8,1,6,57.7,52.7,35.7
69,19,9.6,1,13,57.1,52.6,56
69,20,7.4,1,10,43.9,54.1,40.8
69,21,9.2,6,14,44.5,54,69
69,22,8.8,5,10,51.3,49.1,62
69,23,7.7,3,11,57.3,57.9,41.9
69,24,8,6,13,47.7,54.8,58.8
69,25,8.5,4,14,53.7,55.4,56
69,26,7.3,3,10,52.2,43,54.1
69,27,8.1,1,13,51.3,53.6,47.4
69,28,8,2,4,58,51.5,38.1
69,29,7.9,7,13,54.1,55.2,58.9
69,30,8.5,1,9,47,53.2,46.1
69,31,7.3,4,9,39.3,50.9,50.4
69,32,5.4,4,8,39.5,50.6,38.5
69,33,8.8,6,8,55.6,49.3,60.9
69,34,6,2,14,44.3,48.4,45.7
69,35,5.7,5,17,39.2,48.7,56.2
69,36,7.9,2,15,41.7,45.7,61.4
69,37,7.3,4,10,44.4,42,59.5
69,38,6.1,2,7,55.9,48.8,34
69,39,8,2,3,38.9,51.8,41.4
69,40,8.3,4,9,54.7,38.9,64.8
69,41,8.9,3,7,57.3,41,60.5
69,42,7.8,2,10,44.3,51.4,48.4
69,43,7.4,6,6,35.6,44,60.3
69,44,7.9,3,9,45.1,46.4,54.6
69,45,8.7,5,4,56.4,40.7,61.2
69,46,6.7,4,14,42.7,47,56.6
69,47,5.8,2,13,43.4,46.5,45.5
69,48,6.6,2,10,47,42,49.8
69,49,7,2,11,35.7,51.6,46.6
69,50,10.5,6,8,44.6,40.3,83
69,51,9.5,2,16,34.7,41.8,78.2
69,52,8.3,2,13,46.2,43.5,62.6
69,53,8.3,2,9,35.9,40.9,62.7
69,54,6.2,2,9,49.9,39.8,47.6
69,55,8.1,6,12,32.6,48.3,68.7
69,56,6.6,2,12,37,45.6,51.1
69,57,8.3,5,10,36,38.9,73.3
69,58,8,7,14,42,37.3,81.9
69,59,8.8,4,12,49.9,41.9,70.1
69,60,8.8,0,7,44.5,47,49.7
69,61,8.5,4,9,46.5,39.8,67.4
69,62,8.6,4,7,45.9,45,60.1
69,63,10,1,15,65.1,50.5,60.9
69,64,9,3,6,37.7,44.1,62
69,65,9.8,8,12,27,33.2,100
69,66,9,4,9,35.1,33.6,79
69,67,7.8,4,8,46.5,34.9,66.8
69,68,10.3,2,7,49.2,41.7,67.8
69,69,9.2,4,9,42.3,38.5,73.8
69,70,9.1,2,7,43.8,33,70.4
69,71,8.2,4,3,46.4,48,49.6
69,72,8.7,0,12,39.9,36.9,66.8
69,73,9.1,2,9,41.1,34.4,72.7
69,74,7.7,3,4,45.8,37.9,55.5
69,75,7,6,7,38.9,34.6,67.8
69,76,7.7,2,8,39.1,25.4,72.6
69,77,7.5,3,9,32.3,34.7,67.1
69,78,8.9,5,6,40.6,33.2,75.9
69,79,10,5,12,39.1,27.6,96.9
69,80,9.4,5,6,34.8,35,78.7
69,81,8.6,3,9,43.2,26.4,79.4
69,82,9.5,0,8,33.4,25,80
69,83,8,2,7,52.5,33.7,61.3
69,84,6.4,3,5,40.5,29.8,58.6
69,85,7,0,8,55.3,36.9,47.6
69,86,6,5,13,34,34.4,68.1
69,87,7.4,4,10,45.2,35.2,66.7
69,88,8.4,2,15,48.5,28.7,80.1
69,89,7.3,1,11,36.6,34.7,62.5
69,90,11.4,2,5,34.8,28.6,88.6
69,91,7.5,2,6,50.6,35.2,56
69,92,9.1,1,8,42.6,21.1,81.3
69,93,9.1,3,10,36.4,24.4,87.7
69,94,7.8,3,8,41.1,25.8,74.4
69,95,8.5,1,11,43,27.6,75.5
69,96,10.1,3,10,26.7,31.1,88.8
69,97,7.4,2,14,42.2,22.4,80.5
69,98,8.3,4,5,35.5,33.4,69.8
69,99,8,3,10,44.5,30.5,72.7
69,100,8.3,2,10,40.5,35,68.8
69,101,6.1,2,9,34.8,31.2,59.5
69,102,7.6,2,9,49.5,21.3,74.6
69,103,7.8,6,14,39.7,24.5,91.7
69,104,10.1,2,6,41.3,20.1,88.8
69,105,8.5,3,10,39.5,27,80.7
69,106,8.5,7,8,36.9,22.2,93.5
69,107,11.7,4,4,41.5,22.3,98.5
69,108,8.6,0,10,35.4,22,79.6
69,109,9.5,3,15,29.9,23.9,98.3
69,110,10.1,4,8,51.5,20.9,92.9
69,111,8.5,3,14,44.1,21.4,90.4
69,112,8.2,0,11,23.3,22.5,81
69,113,8.1,4,9,38.5,10.9,95.8
69,114,8.7,2,12,31.2,28.4,82.7
69,115,7,7,10,38.6,20,88.4
69,116,10.3,4,11,37.5,27.2,95.7
69,117,9,3,8,41.7,17.7,89.7
69,118,7.5,4,7,45.1,15.7,82.7
69,119,9.5,2,10,46.6,15.8,93.8
69,120,7.1,6,10,56.6,17.5,85
69,121,8.9,4,12,52.9,15.4,96
69,122,10.4,5,4,36.4,19.9,96.7
69,123,5.5,6,12,41.3,10.5,88.4
69,124,7.6,6,9,36.2,12.3,97.1
69,125,9.7,5,7,55.1,12.8,99.3
69,126,6.7,4,19,31.2,19.8,93.2
69,127,8,1,9,40.5,10.9,87.3
69,128,9.1,6,8,46.4,18.1,96.2
69,129,7.1,2,17,45,12.5,91.6
69,130,9.8,6,10,47.5,14.5,100
69,131,10.1,3,12,41,22.4,96.9
69,132,8.1,3,13,50.7,13.1,92.9
69,133,7.9,3,11,46.1,28.3,75.5
69,134,8.6,3,12,48.9,17.5,91.1
69,135,6.4,6,18,41.6,10,100
69,136,7.5,6,3,46.7,19.7,78.7
69,137,7.1,0,7,36.9,12,76.6
69,138,10,2,8,23.9,20.1,95.4
69,139,9.3,1,9,22.3,11.7,98.8
69,140,8.8,1,9,32.6,15.7,89.1
69,141,8.5,4,20,37.6,10,100
69,142,9.2,1,16,27.8,23.7,93.7
69,143,8.6,5,8,44.4,11.1,98.1
69,144,7.5,4,9,37.1,10,93.5
69,145,11,3,12,38.5,14.3,100
69,146,9.6,2,12,39.5,10,100
69,147,10.4,0,15,38.7,19.5,98.3
69,148,11.5,4,9,52.2,10,100
69,149,10.6,1,12,44.7,13.7,100
69,150,7.4,8,9,20.9,10,100
69,151,8.1,5,7,39.5,12.4,93.6
69,152,9.2,2,10,39,10,99.2
69,153,9.3,3,7,33.4,10,100
69,154,7.4,3,6,18.4,13.5,87.7
69,155,7.5,3,18,41.6,10,100
69,156,11.8,2,10,53.3,11.3,100
69,157,8.2,5,8,41,10,98
69,158,7.7,1,14,41.4,10,92.7
69,159,8.2,3,5,43.4,10,88
69,160,9,4,11,29.4,10,100
69,161,9.9,6,10,32.9,10,100
69,162,6.8,2,10,53.2,10,81.6
69,163,6.9,1,12,37.1,10,86
69,164,8.8,4,7,35.9,12.4,96.3
69,165,8.5,7,15,54,10,100
69,166,11.1,1,10,42.2,10,100
69,167,8.8,4,10,27.9,10,100
69,168,6.6,1,7,40.5,10,77
69,169,7.1,1,18,37.9,10,95
69,170,8.8,2,10,52.4,10,93.6
69,171,8.5,2,7,35.7,10,91.9
69,172,9,0,14,40.6,10,97.8
69,173,9.1,0,7,28.3,10,92.7
69,174,9.2,0,6,39.8,10,88.9
69,175,10.4,5,11,34.8,10,100
69,176,8.5,3,12,29.8,10,100
69,177,10.6,2,12,50.9,10,100
69,178,7.5,8,11,32.2,10,100
69,179,8.7,3,11,38.4,10,100
69,180,10,6,11,26.2,10,100
70,1,7.8,4,7,50.8,62.4,32.2
70,2,8.6,2,10,53.4,53.8,43.6
70,3,6,2,6,49.7,60.6,16.9
70,4,7.5,4,5,39.9,58.2,34.7
70,5,8.9,5,4,48.4,58.2,42.1
70,6,8.4,7,8,41,58.1,51
70,7,6,2,5,51.5,55.4,20.5
70,8,7.3,4,10,36,51.7,47.6
70,9,7.7,1,12,58.2,68.9,22
70,10,8.7,3,13,48.3,58.7,46.9
70,11,9.2,3,6,65,57.3,38.2
70,12,8.4,2,17,66.1,51.7,50.5
70,13,8,3,12,56.4,58.8,39.3
70,14,6.8,4,7,44.7,59.5,30.8
70,15,8.6,3,8,39,55.7,45.6
70,16,6.7,3,10,45,60.5,30.4
70,17,7.8,4,12,52.8,53,47.8
